date,open,high,low,close,volume,
1.6600032E12,0.07009,0.075,0.06743,0.06904,1.319171735E9,
1.6600896E12,0.06902,0.07147,0.06649,0.07126,8.64532997E8,
1.660176E12,0.07126,0.0755,0.07042,0.07084,1.244652711E9,
1.6602624E12,0.07085,0.07275,0.06966,0.0723,5.58720656E8,
1.6603488E12,0.07232,0.07517,0.0718,0.07293,8.14196356E8,
1.6604352E12,0.07292,0.08494,0.07262,0.08168,3.169284659E9,
1.6605216E12,0.08168,0.08203,0.07467,0.07662,1.760099314E9,
1.660608E12,0.07663,0.08962,0.07615,0.08677,4.011386761E9,
1.6606944E12,0.08677,0.08897,0.07933,0.08021,2.056226341E9,
1.6607808E12,0.08021,0.08229,0.07347,0.07474,1.299546363E9,
1.6608672E12,0.07474,0.07529,0.06702,0.06776,2.379477045E9,
1.6609536E12,0.06777,0.07118,0.06764,0.06933,1.2588946E9,
1.66104E12,0.06934,0.0708,0.06739,0.06932,1.013563879E9,
1.6611264E12,0.06933,0.06942,0.06518,0.0684,8.84457833E8,
1.6612128E12,0.06841,0.06923,0.06687,0.06884,4.98322188E8,
1.6612992E12,0.06884,0.06967,0.06703,0.06791,5.36623127E8,
1.6613856E12,0.06791,0.07185,0.06761,0.06898,9.04268436E8,
1.661472E12,0.06898,0.06957,0.06273,0.06351,1.220146376E9,
1.6615584E12,0.06351,0.06412,0.06225,0.06351,7.13605775E8,
1.6616448E12,0.06353,0.06432,0.06129,0.06178,5.33481708E8,
1.6617312E12,0.06177,0.06409,0.06088,0.06384,5.99200371E8,
1.6618176E12,0.06383,0.06448,0.06007,0.06154,6.11034766E8,
1.661904E12,0.06155,0.06346,0.06072,0.06135,5.50957335E8,
1.6619904E12,0.06134,0.06263,0.05988,0.06239,5.6702074E8,
1.6620768E12,0.06238,0.06288,0.06068,0.06165,4.36731244E8,
1.6621632E12,0.06164,0.06403,0.06112,0.06271,5.06474868E8,
1.6622496E12,0.06272,0.06391,0.06187,0.06323,4.26054692E8,
1.662336E12,0.06323,0.06374,0.06092,0.06275,3.94413001E8,
1.6624224E12,0.06275,0.06531,0.058,0.05889,1.030694821E9,
1.6625088E12,0.05888,0.06155,0.05737,0.06097,5.72781904E8,
1.6625952E12,0.06098,0.06142,0.05965,0.06096,4.74879318E8,
1.6626816E12,0.06099,0.06489,0.0609,0.06385,1.042646377E9,
1.662768E12,0.06386,0.06557,0.06315,0.06466,8.60544762E8,
1.6628544E12,0.06467,0.06531,0.06261,0.06369,7.12921351E8,
1.6629408E12,0.06369,0.06545,0.06261,0.06393,6.76230761E8,
1.6630272E12,0.06395,0.06419,0.05921,0.05964,1.028728701E9,
1.6631136E12,0.05965,0.0615,0.05914,0.06115,6.89192149E8,
1.6632E12,0.06114,0.06121,0.05847,0.0586,6.74751292E8,
1.6632864E12,0.05862,0.0605,0.05807,0.06046,4.81393122E8,
1.6633728E12,0.06045,0.06241,0.0602,0.0622,4.40603174E8,
1.6634592E12,0.0622,0.06225,0.05628,0.05743,6.0076948E8,
1.6635456E12,0.05744,0.05881,0.05588,0.05853,6.24550093E8,
1.663632E12,0.05852,0.06064,0.05759,0.05839,5.18174761E8,
1.6637184E12,0.0584,0.06091,0.05606,0.05715,8.02984616E8,
1.6638048E12,0.05715,0.06007,0.05682,0.05958,4.85039595E8,
1.6638912E12,0.05959,0.06431,0.05912,0.06337,1.396167433E9,
1.6639776E12,0.06337,0.06831,0.06239,0.0631,2.594470223E9,
1.664064E12,0.0631,0.06388,0.06004,0.06117,7.73373679E8,
1.6641504E12,0.06117,0.06188,0.05972,0.06113,5.86568692E8,
1.6642368E12,0.06112,0.06307,0.05973,0.06048,5.80177161E8,
1.6643232E12,0.0605,0.06113,0.05848,0.06051,5.01123807E8,
1.6644096E12,0.06051,0.06108,0.05927,0.06086,3.99104883E8,
1.664496E12,0.06088,0.06228,0.05954,0.06167,6.85383674E8,
1.6645824E12,0.06168,0.06316,0.06025,0.06059,7.1667818E8,
1.6646688E12,0.0606,0.06096,0.0588,0.05927,3.37873392E8,
1.6647552E12,0.05926,0.06058,0.05879,0.06034,3.17408954E8,
1.6648416E12,0.06033,0.06645,0.05994,0.06584,1.976517731E9,
1.664928E12,0.06584,0.06687,0.06262,0.06478,1.259186373E9,
1.6650144E12,0.06479,0.06686,0.06279,0.06345,6.85939526E8,
1.6651008E12,0.06345,0.06383,0.06124,0.06235,5.0088055E8,
1.6651872E12,0.06237,0.06268,0.06118,0.06165,2.30874372E8,
1.6652736E12,0.06164,0.0624,0.06116,0.06212,2.26968934E8,
1.66536E12,0.0621,0.0625,0.0592,0.05938,3.86782574E8,
1.6654464E12,0.05938,0.06099,0.0575,0.06025,4.78062235E8,
1.6655328E12,0.06025,0.06099,0.05927,0.05981,2.52208137E8,
1.6656192E12,0.05979,0.06024,0.05509,0.05965,7.61866013E8,
1.6657056E12,0.05964,0.06103,0.05809,0.05866,3.2753281E8,
1.665792E12,0.05865,0.05978,0.05797,0.05857,2.49335168E8,
1.6658784E12,0.05857,0.05946,0.05847,0.05891,1.60481253E8,
1.6659648E12,0.0589,0.06017,0.05854,0.05998,1.9473787E8,
1.6660512E12,0.05997,0.06116,0.05854,0.05976,3.51446283E8,
1.6661376E12,0.05975,0.0608,0.05821,0.05868,4.58718503E8,
1.666224E12,0.05868,0.06037,0.05823,0.05942,3.40532633E8,
1.6663104E12,0.05942,0.05951,0.05709,0.05933,2.8737797E8,
1.6663968E12,0.05933,0.0599,0.0591,0.05968,1.98858373E8,
1.6664832E12,0.05969,0.0605,0.05865,0.06038,2.49563654E8,
1.6665696E12,0.06038,0.06092,0.05866,0.05945,3.44276898E8,
1.666656E12,0.05944,0.06428,0.05913,0.06305,1.024580884E9,
1.6667424E12,0.06304,0.07361,0.0626,0.07265,2.89378538E9,
1.6668288E12,0.07265,0.08552,0.07172,0.07689,5.263995288E9,
1.6669152E12,0.07686,0.08849,0.0725,0.08387,6.297011393E9,
1.6670016E12,0.08387,0.1515,0.08285,0.12176,1.5308814618E10,
1.667088E12,0.12176,0.1435,0.11122,0.11773,9.155956957E9,
1.6671744E12,0.11774,0.1318,0.11373,0.12686,7.416828751E9,
1.6672608E12,0.12685,0.15893,0.12448,0.14211,9.95155835E9,
1.6673472E12,0.14211,0.148,0.122,0.12765,6.438544218E9,
1.6674336E12,0.12766,0.13699,0.12,0.12262,3.814668576E9,
1.66752E12,0.12262,0.12915,0.11552,0.12613,4.491405373E9,
1.6676064E12,0.12612,0.136,0.12013,0.12445,2.575911841E9,
1.6676928E12,0.12444,0.1277,0.11183,0.11477,1.828089235E9,
1.6677792E12,0.11477,0.11908,0.10717,0.11123,1.960584662E9,
1.6678656E12,0.11124,0.113,0.0777,0.08827,6.869827495E9,
1.667952E12,0.08827,0.09219,0.07053,0.0745,5.778334733E9,
1.6680384E12,0.07452,0.09461,0.07306,0.08978,4.922943119E9,
1.6681248E12,0.08976,0.09355,0.08001,0.08509,2.597129664E9,
1.6682112E12,0.08511,0.0952,0.07845,0.08815,3.871215593E9,
1.6682976E12,0.08814,0.09157,0.08269,0.08495,2.193482956E9,
1.668384E12,0.08496,0.0915,0.07917,0.08595,2.525683803E9,
1.6684704E12,0.08594,0.0895,0.0847,0.08706,1.318756115E9,
1.6685568E12,0.08705,0.09121,0.08338,0.08548,1.621532204E9,
1.6686432E12,0.08549,0.08729,0.08233,0.08467,1.133495442E9,
1.6687296E12,0.08467,0.08679,0.08363,0.08474,8.18587592E8,
1.668816E12,0.08474,0.085,0.08303,0.08455,4.89697622E8,
1.6689024E12,0.08455,0.08584,0.07633,0.07703,1.168377788E9,
1.6689888E12,0.07705,0.07738,0.07131,0.07466,1.869844515E9,
1.6690752E12,0.07466,0.0797,0.07307,0.07876,1.448103545E9,
1.6691616E12,0.07877,0.08354,0.07779,0.08197,1.258795497E9,
1.669248E12,0.08197,0.08434,0.08013,0.08146,7.3923352E8,
1.6693344E12,0.08146,0.09191,0.08053,0.0895,2.497331251E9,
1.6694208E12,0.0895,0.09558,0.08712,0.08893,1.914481802E9,
1.6695072E12,0.08892,0.108,0.0888,0.09868,4.273685671E9,
1.6695936E12,0.0987,0.09975,0.09056,0.09513,3.34065416E9,
1.66968E12,0.09512,0.10524,0.0936,0.10146,2.909789625E9,
1.6697664E12,0.10146,0.11,0.09937,0.10677,2.791151929E9,
1.6698528E12,0.10676,0.10777,0.10025,0.10175,1.927610473E9,
1.6699392E12,0.10175,0.1036,0.09665,0.1021,1.560905751E9,
1.6700256E12,0.1021,0.10319,0.09808,0.0997,1.356635083E9,
1.670112E12,0.0997,0.10575,0.09954,0.10406,1.609965913E9,
1.6701984E12,0.10405,0.11192,0.09922,0.10149,2.106903673E9,
1.6702848E12,0.10149,0.10276,0.09802,0.10019,1.145270821E9,
1.6703712E12,0.1002,0.1012,0.09269,0.09575,1.40488023E9,
1.6704576E12,0.09575,0.09918,0.09459,0.09847,1.03157452E9,
1.670544E12,0.09847,0.09945,0.09561,0.0967,9.56187442E8,
1.6706304E12,0.0967,0.09743,0.09603,0.09632,4.2903473E8,
1.6707168E12,0.09632,0.09715,0.09161,0.09266,6.27479341E8,
1.6708032E12,0.09266,0.093,0.08471,0.09029,1.940139927E9,
1.6708896E12,0.09029,0.09555,0.08691,0.09105,1.698390609E9,
1.670976E12,0.09105,0.09247,0.087,0.08824,1.247687146E9,
1.6710624E12,0.08825,0.0888,0.08402,0.08485,8.9918034E8,
1.6711488E12,0.08483,0.08682,0.07391,0.07569,1.755203327E9,
1.6712352E12,0.07569,0.07949,0.07552,0.07919,1.337164978E9,
1.6713216E12,0.07918,0.08005,0.07759,0.07847,6.30900319E8,
1.671408E12,0.07846,0.07951,0.06997,0.07133,1.529698798E9,
1.6714944E12,0.07133,0.07566,0.07101,0.07483,1.127168971E9,
1.6715808E12,0.07483,0.07502,0.07131,0.07374,9.12809062E8,
1.6716672E12,0.07369,0.07783,0.07327,0.07685,1.485392938E9,
1.6717536E12,0.07687,0.07904,0.07616,0.07721,1.022963248E9,
1.67184E12,0.07721,0.07814,0.07661,0.07752,3.60306517E8,
1.6719264E12,0.07751,0.07765,0.0732,0.07598,1.157436298E9,
1.6720128E12,0.07599,0.07664,0.07421,0.07568,6.48289873E8,
1.6720992E12,0.07569,0.07616,0.07256,0.07372,7.0685054E8,
1.6721856E12,0.07372,0.07391,0.06921,0.0704,1.500166937E9,
1.672272E12,0.07039,0.07162,0.06925,0.07094,7.72145313E8,
1.6723584E12,0.07093,0.07145,0.06581,0.0684,1.196523595E9,
1.6724448E12,0.0684,0.07137,0.06796,0.07025,7.31983708E8,
1.6725312E12,0.07024,0.07087,0.06906,0.07024,4.4640816E8,
1.6726176E12,0.07023,0.07374,0.06906,0.0714,1.115176285E9,
1.672704E12,0.07138,0.07231,0.06943,0.07049,7.32706343E8,
1.6727904E12,0.07049,0.07362,0.07019,0.07311,7.90550617E8,
1.6728768E12,0.0731,0.07529,0.07035,0.07152,1.201528327E9,
1.6729632E12,0.07151,0.07281,0.0695,0.07241,9.0651455E8,
1.6730496E12,0.07242,0.07305,0.07167,0.07219,4.38575312E8,
1.673136E12,0.07219,0.07399,0.07121,0.07363,6.9974244E8,
1.6732224E12,0.07362,0.07963,0.07293,0.07566,2.439547755E9,
1.6733088E12,0.07565,0.0779,0.07372,0.07782,1.467632421E9,
1.6733952E12,0.07782,0.07856,0.07468,0.07814,1.121053232E9,
1.6734816E12,0.07816,0.08127,0.07514,0.08025,1.968905283E9,
1.673568E12,0.08025,0.0852,0.07854,0.0845,1.429185415E9,
1.6736544E12,0.08449,0.09267,0.0825,0.08729,2.545072024E9,
1.6737408E12,0.08729,0.08794,0.08281,0.08608,1.138888071E9,
1.6738272E12,0.08607,0.08833,0.08155,0.08368,1.287934489E9,
1.6739136E12,0.08369,0.08505,0.08194,0.08285,7.5634291E8,
1.674E12,0.08286,0.08976,0.0778,0.08,2.493642731E9,
1.6740864E12,0.08,0.08218,0.07971,0.08161,6.9128204E8,
1.6741728E12,0.08159,0.087,0.0806,0.08617,9.18640712E8,
1.6742592E12,0.08616,0.08913,0.0837,0.08467,1.633128413E9,
1.6743456E12,0.08468,0.09343,0.08432,0.08824,1.738503746E9,
1.674432E12,0.08822,0.09151,0.08621,0.08851,1.434286413E9,
1.6745184E12,0.08851,0.0908,0.0821,0.08392,1.125073702E9,
1.6746048E12,0.08392,0.08818,0.08165,0.08654,1.051938532E9,
1.6746912E12,0.08655,0.08771,0.08451,0.08633,7.98277511E8,
1.6747776E12,0.08634,0.088,0.08352,0.08723,7.54008754E8,
1.674864E12,0.08723,0.09381,0.08671,0.08773,1.403207343E9,
1.6749504E12,0.08773,0.09102,0.08725,0.09009,1.040667224E9,
1.6750368E12,0.09009,0.09286,0.0845,0.08837,1.97261563E9,
1.6751232E12,0.08833,0.09867,0.08822,0.09612,3.424868562E9,
1.6752096E12,0.09613,0.09717,0.08812,0.09403,2.51838879E9,
1.675296E12,0.09403,0.09594,0.09006,0.09099,1.627338143E9,
1.6753824E12,0.09099,0.09334,0.09025,0.09293,1.151670924E9,
1.6754688E12,0.09293,0.0998,0.0925,0.09567,2.334550634E9,
1.6755552E12,0.09567,0.097,0.09042,0.09203,1.60292425E9,
1.6756416E12,0.09203,0.09329,0.0885,0.08955,9.69968684E8,
1.675728E12,0.08956,0.09274,0.0894,0.09253,8.46234202E8,
1.6758144E12,0.09252,0.09339,0.08842,0.09018,8.17449844E8,
1.6759008E12,0.09017,0.09093,0.07878,0.08144,1.673139025E9,
1.6759872E12,0.08144,0.08305,0.07922,0.08089,1.054839195E9,
1.6760736E12,0.08087,0.08259,0.08063,0.08225,4.09857675E8,
1.67616E12,0.08226,0.08582,0.08115,0.08215,9.32273677E8,
1.6762464E12,0.08217,0.08648,0.07936,0.08209,1.742593714E9,
1.6763328E12,0.08209,0.08371,0.08002,0.0836,7.85765214E8,
1.6764192E12,0.0836,0.08961,0.08265,0.08928,1.906740485E9,
1.6765056E12,0.08927,0.09199,0.08468,0.08489,1.730290902E9,
1.676592E12,0.08489,0.08851,0.0843,0.08771,7.78220031E8,
1.6766784E12,0.08771,0.09049,0.08675,0.08882,7.41187928E8,
1.6767648E12,0.08882,0.09,0.08559,0.08697,9.3384914E8,
1.6768512E12,0.08698,0.08875,0.08513,0.08829,7.74767125E8,
1.6769376E12,0.08829,0.08884,0.08429,0.08546,9.84199238E8,
1.677024E12,0.08546,0.08882,0.08286,0.0855,1.754704513E9,
1.6771104E12,0.0855,0.08642,0.0835,0.08425,7.08234194E8,
1.6771968E12,0.08424,0.08499,0.07922,0.08092,1.006076322E9,
1.6772832E12,0.08091,0.08216,0.07836,0.08075,6.71481093E8,
1.6773696E12,0.08075,0.08264,0.08041,0.08216,3.75150914E8,
1.677456E12,0.08217,0.08231,0.07992,0.08136,5.35217985E8,
1.6775424E12,0.08136,0.08312,0.0799,0.08085,7.829562E8,
1.6776288E12,0.08085,0.08284,0.08023,0.08193,4.49680442E8,
1.6777152E12,0.08193,0.08226,0.07959,0.08056,3.96580116E8,
1.6778016E12,0.08057,0.08062,0.0732,0.07684,1.39161848E9,
1.677888E12,0.07684,0.07727,0.07255,0.07462,6.46573785E8,
1.6779744E12,0.07462,0.07612,0.07429,0.07474,4.73247429E8,
1.6780608E12,0.07475,0.07515,0.07316,0.07479,6.01290505E8,
1.6781472E12,0.0748,0.07597,0.07234,0.07407,7.15751875E8,
1.6782336E12,0.07407,0.07432,0.07,0.07112,7.10430111E8,
1.67832E12,0.07112,0.0723,0.06393,0.06595,1.514038685E9,
1.6784064E12,0.06597,0.06618,0.06253,0.06572,1.320901834E9,
1.6784928E12,0.06572,0.06821,0.06324,0.06604,1.096354085E9,
1.6785792E12,0.06604,0.07082,0.06516,0.07051,9.50190978E8,
1.6786656E12,0.07051,0.07353,0.06814,0.07279,1.28514236E9,
1.678752E12,0.07279,0.07762,0.07108,0.07456,1.50761017E9,
1.6788384E12,0.07455,0.07589,0.06735,0.06963,1.326712138E9,
1.6789248E12,0.06964,0.07407,0.06868,0.07256,8.42159396E8,
1.6790112E12,0.07256,0.07724,0.07143,0.07642,1.234974838E9,
1.6790976E12,0.07642,0.0789,0.07234,0.07295,1.383588746E9,
1.679184E12,0.07296,0.07652,0.07295,0.0745,8.18390779E8,
1.6792704E12,0.07451,0.07557,0.07035,0.07137,1.079402871E9,
1.6793568E12,0.07136,0.07788,0.07031,0.0766,1.54465503E9,
1.6794432E12,0.07661,0.0781,0.07137,0.07385,1.912919819E9,
1.6795296E12,0.07385,0.07922,0.07294,0.07736,1.770056622E9,
1.679616E12,0.07736,0.07749,0.07295,0.07453,8.36571352E8,
1.6797024E12,0.07453,0.07597,0.07244,0.07402,6.58593695E8,
1.6797888E12,0.07401,0.07558,0.07334,0.07436,4.80451959E8,
1.6798752E12,0.07436,0.07639,0.07124,0.07287,1.127427328E9,
1.6799616E12,0.07289,0.07404,0.07165,0.07381,6.44358903E8,
1.680048E12,0.07381,0.07692,0.07351,0.07557,1.004337728E9,
1.6801344E12,0.07557,0.07685,0.07327,0.07422,8.27561063E8,
1.6802208E12,0.07421,0.07789,0.0734,0.07695,8.38503016E8,
1.6803072E12,0.07695,0.085,0.07586,0.08181,1.854882421E9,
1.6803936E12,0.08181,0.08559,0.07724,0.07903,2.199172283E9,
1.68048E12,0.07903,0.105,0.076,0.096,8.818532284E9,
1.6805664E12,0.09601,0.1035,0.09219,0.09512,7.327021779E9,
1.6806528E12,0.0951,0.09917,0.09055,0.09267,3.340986573E9,
1.6807392E12,0.09268,0.09275,0.08415,0.08541,3.27811328E9,
1.6808256E12,0.08541,0.0862,0.08113,0.08222,2.228211181E9,
1.680912E12,0.08222,0.08383,0.08035,0.08134,1.218517909E9,
1.6809984E12,0.08135,0.08393,0.08107,0.08318,9.22447755E8,
1.6810848E12,0.08318,0.08541,0.08225,0.08473,9.48759612E8,
1.6811712E12,0.08474,0.08607,0.08359,0.08408,1.001623427E9,
1.6812576E12,0.08409,0.0851,0.08036,0.08346,1.733885327E9,
1.681344E12,0.08346,0.08886,0.08279,0.08729,1.824584606E9,
1.6814304E12,0.08729,0.09138,0.08527,0.08866,2.129880806E9,
1.6815168E12,0.08866,0.09057,0.08714,0.08888,8.73116413E8,
1.6816032E12,0.08889,0.09183,0.0875,0.09043,1.204599668E9,
1.6816896E12,0.09043,0.09488,0.08807,0.09137,2.941097287E9,
1.681776E12,0.09137,0.095,0.08974,0.09411,1.670819556E9,
1.6818624E12,0.09412,0.09413,0.0842,0.08788,2.75769646E9,
1.6819488E12,0.08787,0.0935,0.08251,0.08389,4.572088496E9,
1.6820352E12,0.0839,0.0847,0.0762,0.07842,2.208532603E9,
1.6821216E12,0.07842,0.08101,0.07817,0.08028,8.07742799E8,
1.682208E12,0.08029,0.08083,0.07651,0.07878,7.76127337E8,
1.6822944E12,0.07876,0.08,0.07715,0.07873,8.35608693E8,
1.6823808E12,0.07875,0.07996,0.07752,0.07976,6.49768816E8,
1.6824672E12,0.07976,0.08358,0.0748,0.07859,1.88166838E9,
1.6825536E12,0.07859,0.081,0.07837,0.08014,1.030067337E9,
1.68264E12,0.08013,0.08074,0.07892,0.08033,4.90310858E8,
1.6827264E12,0.08033,0.08197,0.08019,0.08157,5.90694438E8,
1.6828128E12,0.08157,0.08174,0.07923,0.07951,5.85421236E8,
1.6828992E12,0.0795,0.08003,0.07733,0.07882,6.87515788E8,
1.6829856E12,0.07882,0.0791,0.07754,0.07876,4.29294264E8,
1.683072E12,0.07876,0.08072,0.07711,0.07962,6.66847319E8,
1.6831584E12,0.07961,0.0797,0.07794,0.07838,5.21626133E8,
1.6832448E12,0.07837,0.08147,0.07705,0.08017,7.51560591E8,
1.6833312E12,0.08017,0.08049,0.07566,0.07672,8.66161917E8,
1.6834176E12,0.07672,0.07756,0.07617,0.07652,4.40286253E8,
1.683504E12,0.07652,0.07711,0.06982,0.07239,1.086840054E9,
1.6835904E12,0.07239,0.07333,0.07206,0.0731,5.813365E8,
1.6836768E12,0.0731,0.0747,0.07033,0.07312,8.30157442E8,
1.6837632E12,0.07312,0.07317,0.06908,0.07193,7.86571281E8,
1.6838496E12,0.07193,0.07275,0.06933,0.07235,9.77393789E8,
1.683936E12,0.07235,0.0724,0.0713,0.07167,3.31390133E8,
1.6840224E12,0.07168,0.07265,0.07111,0.07196,2.39907331E8,
1.6841088E12,0.07195,0.07368,0.07084,0.07191,5.01437549E8,
1.6841952E12,0.0719,0.07325,0.07087,0.07275,3.56844405E8,
1.6842816E12,0.07276,0.07547,0.07228,0.07483,7.63341382E8,
1.684368E12,0.07484,0.07492,0.07161,0.07344,7.92415671E8,
1.6844544E12,0.07344,0.07406,0.073,0.0735,3.35992593E8,
1.6845408E12,0.07351,0.07389,0.07306,0.07361,2.03083357E8,
1.6846272E12,0.07362,0.074,0.07198,0.07212,3.13624488E8,
1.6847136E12,0.07212,0.07402,0.07071,0.07291,4.61513189E8,
1.6848E12,0.07292,0.07396,0.07241,0.07289,3.34965527E8,
1.6848864E12,0.07288,0.07289,0.06931,0.07064,6.30159786E8,
1.6849728E12,0.07065,0.07116,0.06856,0.07088,4.86062691E8,
1.6850592E12,0.07087,0.07137,0.0703,0.07097,4.08192832E8,
1.6851456E12,0.07097,0.07344,0.0707,0.07255,3.69096577E8,
1.685232E12,0.07255,0.07396,0.07186,0.07352,4.34942386E8,
1.6853184E12,0.07353,0.074,0.07261,0.07313,3.10287767E8,
1.6854048E12,0.07313,0.07346,0.07198,0.07231,4.65392836E8,
1.6854912E12,0.07231,0.07268,0.07051,0.07165,3.77200792E8,
1.6855776E12,0.07165,0.07219,0.07071,0.07142,3.37422502E8,
1.685664E12,0.07143,0.07331,0.0709,0.07256,3.86392712E8,
1.6857504E12,0.07257,0.07298,0.07217,0.0727,2.13922814E8,
1.6858368E12,0.07271,0.07334,0.07232,0.07249,2.732847E8,
1.6859232E12,0.07249,0.07269,0.06311,0.0664,1.393290604E9,
1.6860096E12,0.0664,0.07199,0.06585,0.07025,1.170265603E9,
1.686096E12,0.07025,0.07032,0.06668,0.06728,6.87833819E8,
1.6861824E12,0.06728,0.0685,0.06698,0.06796,3.66934419E8,
1.6862688E12,0.06796,0.07119,0.06729,0.06947,6.64528733E8,
1.6863552E12,0.06947,0.07196,0.053,0.06175,2.781711103E9,
1.6864416E12,0.06175,0.06289,0.06092,0.06151,5.80462318E8,
1.686528E12,0.06152,0.0617,0.05975,0.06143,4.85251023E8,
1.6866144E12,0.06144,0.06284,0.06006,0.06175,4.69560125E8,
1.6867008E12,0.06174,0.06219,0.05811,0.06038,6.42700404E8,
1.6867872E12,0.06038,0.062,0.05975,0.06153,5.34409612E8,
1.6868736E12,0.06154,0.06282,0.06069,0.06219,5.01181424E8,
1.68696E12,0.06219,0.06297,0.06166,0.0622,3.58515676E8,
1.6870464E12,0.0622,0.06399,0.06107,0.06212,6.1614852E8,
1.6871328E12,0.06212,0.06285,0.06151,0.06245,3.13699473E8,
1.6872192E12,0.06244,0.06314,0.06074,0.06313,4.38420606E8,
1.6873056E12,0.06314,0.06677,0.06284,0.06561,9.48481988E8,
1.687392E12,0.06562,0.06938,0.06502,0.06555,9.9822287E8,
1.6874784E12,0.06556,0.07013,0.06525,0.06823,7.8032708E8,
1.6875648E12,0.06823,0.06843,0.06505,0.06669,6.38939181E8,
1.6876512E12,0.06669,0.068,0.06635,0.06672,3.78779847E8,
1.6877376E12,0.06672,0.06681,0.06319,0.06474,7.10375009E8,
1.687824E12,0.06474,0.06579,0.06433,0.06556,4.77097877E8,
1.6879104E12,0.06557,0.06596,0.06013,0.06257,7.0002559E8,
1.6879968E12,0.06257,0.0641,0.06241,0.06342,4.50376389E8,
1.6880832E12,0.06342,0.06698,0.06101,0.06646,1.114226909E9,
1.6881696E12,0.06646,0.0728,0.06641,0.06851,1.480878387E9,
1.688256E12,0.06851,0.0692,0.066,0.06801,9.45225786E8,
1.6883424E12,0.06801,0.06878,0.06721,0.06845,5.66630919E8,
1.6884288E12,0.06845,0.07186,0.06764,0.0689,1.051878193E9,
1.6885152E12,0.06891,0.06936,0.06558,0.06701,5.92363243E8,
1.6886016E12,0.06697,0.06858,0.06466,0.06485,6.20315296E8,
1.688688E12,0.06484,0.06587,0.0641,0.0654,4.10024265E8,
1.6887744E12,0.0654,0.06608,0.06474,0.06573,2.78674788E8,
1.6888608E12,0.06573,0.06636,0.0651,0.06536,2.79080489E8,
1.6889472E12,0.06537,0.06656,0.06326,0.06523,6.16363367E8,
1.6890336E12,0.06523,0.06551,0.06437,0.06528,3.13014382E8,
1.68912E12,0.06529,0.0657,0.06365,0.06503,3.12404127E8,
1.6892064E12,0.06504,0.07168,0.06455,0.07042,1.572353798E9,
1.6892928E12,0.07042,0.07311,0.06612,0.06849,1.5019305E9,
1.6893792E12,0.06848,0.07522,0.06769,0.07197,2.333412778E9,
1.6894656E12,0.07196,0.07221,0.06891,0.06952,9.30666895E8,
1.689552E12,0.06951,0.07325,0.06752,0.06982,1.103083153E9,
1.6896384E12,0.06982,0.07032,0.06703,0.06866,5.88900425E8,
1.6897248E12,0.06867,0.07235,0.06823,0.07003,9.41079033E8,
1.6898112E12,0.07004,0.0739,0.06926,0.07062,1.394548088E9,
1.6898976E12,0.07061,0.07688,0.07026,0.07322,1.714323052E9,
1.689984E12,0.07322,0.0733,0.07017,0.07153,6.04799617E8,
